X1	A_1_1	A_1_10	A_1_11	A_1_12	A_1_13	A_1_14	A_1_15	A_1_16	A_1_17	A_1_18	A_1_19	A_1_2	A_1_20	A_1_21	A_1_22	A_1_23	A_1_24	A_1_25	A_1_26	A_1_27	A_1_28	A_1_29	A_1_3	A_1_30	A_1_31	A_1_32	A_1_33	A_1_34	A_1_35	A_1_36	A_1_37	A_1_38	A_1_39	A_1_4	A_1_40	A_1_41	A_1_42	A_1_43	A_1_44	A_1_45	A_1_46	A_1_47	A_1_48	A_1_49	A_1_5	A_1_6	A_1_7	A_1_8	A_1_9
sp|Q86WX3|AROS_HUMAN	28481.055	55298.975	15506.01	18672.034	31447.976	38499.015	33103.051	20031.99	26269.09	28794.066	12551.053	5448.005	7651.979	7208.0346	6567.005	7222.039	11097.0113	16734.009	41721.971	30745.925	3947.004	17707.014	43946.02	2232.022	37092.989	32248.07	37991.981	4578.0126	18073.978	4646.018	7381.991	19377	30266.962	22268.045	13656.076	38883.05	5481.028	18013.008	25250.039	5648.975	14207.051	33132.941	56804.92	6556.037	2304.981	26623.045	6169.994	19768.97	2835.996
sp|Q86X10|RLGPB_HUMAN	41765.048	73467.074	36882.952	34801.049	36451.922	48634.084	11555.062	24446.04	23234.959	62299.05	33597.992	11422.009	14611.0395	45051.96	NA	13663.996	31601.004	94603.804	77810.1	52910.03	32787.99	92057.05	71590.002	30518.977	125577.19	30254.98	42747.0121	41145.005	51419.924	21868.978	19911.035	77734.03	47979.047	75291.02	62010.96	68018.141	34135.974	62742.044	44467.955	35412.04	71069.025	62387.006	66067.018	54116.979	29897.061	55014.927	57934.02	47098.939	41266.014
sp|Q86X27|RGPS2_HUMAN	36334.1	38066.02	12875.01	24319.977	39962.065	37941.015	30239.933	14599	29593.014	25152.958	26184.056	15654.058	11766.994	NA	NA	6950.042	1121.0072	33903.033	51605.982	34502.902	17112.962	17303.984	44166.112	NA	57422.01	40244.896	52071.047	31702.998	52513.89	6446.0181	31092.931	52109.987	37384	14361.941	12971.9953	30455.016	15043.94	35900.075	26842.937	17412.989	49093.85	19272.944	30606.898	20721.935	4224.008	29034.984	17454.085	42996.021	11736.049
sp|Q86X29|LSR_HUMAN	38424.115	50198.952	29279.078	36019.039	44260.091	35137.925	38317.96	31359.967	31171.954	41162.027	24687.952	20820.968	11800.031	19985.993	5706.9806	14820.005	16189.0203	45662.044	57902.087	45644.938	27035.897	43682.96	56434.011	18462.937	70425.04	40665.97	58009.012	29619.041	49188.987	23784.081	26261.992	56137.831	41264.002	44203.967	29891.031	42305.986	28574.993	49989.001	31653.022	24918.033	42858.928	43134.067	42431.036	43653.901	23394.056	44406.013	30424.995	44597.032	26844.028
sp|Q86X53|ERIC1_HUMAN	22120.957	73334.04	18925.034	39485.95	17579.972	NA	24004.969	35378.04	6703.0092	19588.016	523.9946	28024.987	17745.094	23642.941	10424.041	8456.986	7670.995	6508.993	30569.968	42532.98	12539.976	45514.91	31709.04	22651.01	87811.86	32756.071	NA	30545.999	59837.93	38290.04	5282.989	40147.95	28033.09	48456.06	9967.961	25607.018	NA	11192.052	19394.046	30082.038	47816.03	3075.976	39680.102	14207.918	30156.979	29433.045	28391.999	12678.953	26887.918
sp|Q86X55|CARM1_HUMAN	7105.974	NA	NA	13262.9876	9307.03	NA	NA	12537.9417	6138.025	3395.99	5677.006	1695.9954	NA	3627.987	NA	NA	NA	15747.954	13097.979	2538.988	4104.988	2850.996	4880.025	NA	22138.998	5760.973	2657.981	NA	7445.984	NA	NA	19338.979	14280.021	12700.982	NA	3600.005	NA	3556.984	6334.006	NA	9788.979	12139.01	13597.99	14673.006	NA	4760.985	NA	3508.984	6518.008
sp|Q86X76|NIT1_HUMAN	6626.961	5896.0461	936.9989	1696.0046	NA	1488.019	3549.027	4728.011	NA	5053.963	NA	NA	NA	2279	NA	NA	NA	9610.01	11758.0121	11366.9879	NA	10608.04	13916.01	NA	11891.9368	NA	NA	NA	NA	NA	NA	7466.9922	9451.02	8308.019	NA	5655	NA	7573.973	3219.998	1873.984	NA	5612.033	7659.008	5828.042	NA	6720.98	NA	5017.007	NA
sp|Q86XK2|FBX11_HUMAN	377847.38	827955.99	481020.83	449216.99	486412.5	453526.18	415710.48	399051.91	411695.53	515981.32	351014.8	274425.67	269398.91	399551.47	226269.17	216458.82	236449.97	562771.7	612547.6	582711.4	386433.23	620636.63	710462.9	347051.85	1067336	597622.9	731814.3	440904.32	534833.02	268130.98	342708.38	624292.3	546265	545308.2	466495.42	520471.9	296075.93	552121.94	422319.57	399597.3	590173	592189	639848	521742.7	316528.59	485898.5	528040.38	508302.87	396639.64
sp|Q86XL3|ANKL2_HUMAN	493484.34	710923.59	553177.73	567849.58	526096.74	543475.6	449527.28	287060.89	472965.28	680492.47	328136.87	150452.06	179992.28	244117.9	213192.11	185812.05	203768.88	776978.9	899045.8	615634.27	379010.05	575442.01	844349	279437.33	644816.6	769856.72	443603.38	725501.9	855169.3	350619.85	339539.91	855094.2	473156.59	480332.18	398685.43	398377.83	399746.69	461417.5	355333.79	283644.01	473038.63	480350.7	562319.01	1307354.4	304550.16	347087.27	433035.63	686994.43	405000.09
sp|Q86XP3|DDX42_HUMAN	32151.066	71542.1	20320.001	45776.04	16937.99	21348.0007	24490.028	25497.983	61667.91	80336.97	50274.994	NA	18751.982	29378.068	5319.996	6126.031	7760.003	56568.07	87870.01	103291.13	9090.057	73734.03	120948.81	NA	77790.08	25155.02	57983.92	18116.995	25911.022	10858.03	13116.984	119087.84	94418.98	69756.94	15552.008	86866.02	12467.98	80862.09	28632.972	11959.009	95144.76	86082.97	64141.05	98187.85	9017.007	73400	26879.957	80196.854	21005.971
sp|Q86XR2|NIBL2_HUMAN	11951.98	23845.991	18028.965	21320.04	25501.98	28374.99	5216.001	6301.029	32297.02	27982.04	10385.928	7298.02	7091.991	11844.9973	7267.019	10828.9904	7371.99	33447.02	52588.003	40063.028	20082.945	32988.98	36439.005	20621.95	52140.992	42141.009	39640.958	9214.04	35837.997	16419.997	15458.018	29955.05	32263.99	16460.02	15628.98	23578.06	9934.04	18464.058	24982.06	10883.06	33353.93	22861.992	23253.033	34483.12	15538.06	24948.03	20362.995	32915.987	24240.02
sp|Q86XR8|CEP57_HUMAN	165606.27	527775.48	272616.94	439912.06	334220.7	323069.11	170358.15	353940.85	389041.82	417543.06	334422.26	147635.9	218785.36	323712.92	160328.92	144557.12	202671.16	541758.3	648842.48	591080.91	239841.14	462712.2	600061.71	248483.92	593815.61	315255.91	510935.48	257528.04	394014.93	165831.87	255590.73	557457.5	517817.93	382010.65	229588.24	252262.76	193187.05	508813.89	389625.23	255017.81	432232.83	355952.15	547287.48	327542.26	178950.83	430798.82	334692.43	431168.45	236650.13
sp|Q86XZ4|SPAS2_HUMAN	5352.018	187426.69	208504.917	114582.926	157391.85	180965.66	117462.545	108695.988	130489.936	162902.901	119439.76	21436.99	48046.045	119890.99	93743.15	61266.044	87790.091	284145.79	311945.89	263021.73	173017.721	271180.26	285910.85	174386.658	346976.77	387716.45	315981.33	82662.31	276935.38	127774.989	172164.691	314484.87	256148.29	196627.16	201649.819	209408.613	152880.963	269510.26	185207.015	139367.924	263319.65	218118.01	258802.57	245813.59	139340.885	205145.89	197983.79	194683.08	176979.079
sp|Q86Y07|VRK2_HUMAN	286307.16	557162.7	341531.85	324208.13	355441.21	339318.31	378699.59	311106.17	313650.12	399756.06	235520.94	179633.7	139569.2	253373.88	164388.78	153164.82	182322.6	452550.78	470714.87	419521.09	212875	383493.53	488726.51	235031.11	583091.72	584529.47	578789.81	256294.16	345466.68	224675.14	227237.99	412991.4	358213.39	368585.98	283903.97	315343.88	204237.03	384795.88	280289.07	236038.65	439922.84	334300.4	424658.59	400440.61	234807.56	393533.88	380079.78	385222.8	312318.24
sp|Q86Y37|CACL1_HUMAN	3647.001	NA	NA	NA	NA	3063.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	946.011	NA	NA	NA	NA	4612.001	5741.003	NA	5318.957	NA	NA	NA	NA	NA	NA	NA	NA	4650.004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3171.03	NA	4804.018	NA
sp|Q86Y39|NDUAB_HUMAN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1208.9929	NA	NA	NA	NA	NA	NA	NA	1396.005	NA	NA	NA	NA	NA	NA	1724.001	NA	1492.007	NA	NA	NA	1952.0167	NA	NA	NA	2162	NA	1922.015	NA	NA	NA	NA	2554.019	NA	NA	NA	NA	NA	NA
sp|Q86Y56|DAAF5_HUMAN	4782.999	2686.989	NA	NA	NA	NA	NA	NA	NA	5068.038	NA	NA	NA	NA	NA	NA	NA	22163.11	8416.967	NA	NA	13580.012	NA	NA	6830.986	NA	NA	4200.005	NA	NA	NA	NA	NA	10865.007	3176.0156	7811.979	NA	NA	3624.025	NA	NA	9681.015	NA	NA	NA	8784.038	1946.0063	NA	NA
sp|Q86Y79|PTH_HUMAN	24978.063	81008.92	57431.86	36331.071	80065.11	80532.96	52491.999	34280.09	44977.985	53479.156	31129.024	21676.98	14503.975	36159.14	23758.019	14920.017	23752.08	77640.13	82473.99	71070.94	61066.977	64951.98	72390.89	8507.0197	78287.09	87834.11	100471.15	24028.958	65287.928	83550.029	57704	67385.91	71853.02	55999.06	50556.989	69159.05	9517.948	57557.962	62067.05	25948.995	64301.06	67832.95	66055.86	61465.01	36632.944	53141.05	52632.18	50686.01	48499.012
sp|Q86Y82|STX12_HUMAN	NA	NA	2102.0044	5577.992	1345.009	NA	NA	1941.004	3081.9927	3862.986	NA	NA	NA	1237.004	NA	NA	NA	2850.992	NA	4885.004	NA	1643.003	4339.9749	NA	NA	NA	NA	NA	NA	NA	NA	3205.0014	1024.996	856.0031	NA	NA	NA	NA	824.9971	NA	1903.004	NA	NA	953.9972	NA	NA	NA	NA	NA
sp|Q86YH6|DLP1_HUMAN	NA	NA	NA	NA	NA	NA	NA	NA	688.0032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	842.0066	NA	NA	NA	NA	NA	NA	NA	NA	NA	734.9994	NA	636.9994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q86YP4|P66A_HUMAN	2754.018	9564.979	5226.007	3841.997	6149.015	4375.006	10902.98	7613.025	3896.019	3527.014	3654.026	2104.999	1615.006	4650.017	2611.008	2552.988	3272.007	8238.958	7117.996	10611.966	3019.994	7482.006	9542.996	2143.007	14049.01	10945.991	5287.001	NA	6241.958	NA	3375.001	11457	5688.023	5895.989	3238.995	6568.049	3517.009	7836.023	3730.002	4744.001	7053.974	6500.001	5945.981	7765.027	5886.986	9682	5666.963	6342.022	2530.994
sp|Q86YS6|RAB43_HUMAN	54392.016	198696.2	123828.04	104529.15	150676.85	114879.95	89091.91	102778.03	94797.85	133319.99	64462.97	63357.98	41824.016	55195.978	53132.978	33187.044	40413.995	136711.78	218424.91	166809.95	84262.97	160146.15	307980.86	108242.78	246691.07	243688.74	194635.01	109582.92	181831.69	80356.05	92753.89	175936.83	125176.24	151874.27	99132.99	131400.96	84475.86	186611.98	122659.97	57843.967	172059.11	134430.27	134978.01	193181.79	73990.07	133862.05	137594.97	163525.7	104297.05
sp|Q86YS7|C2CD5_HUMAN	192745.72	344666.95	103445.07	126832.09	137308.08	78010.97	162897.06	143810.15	111908.82	150529.85	49501.011	49743.006	36267.025	100137.08	20809.025	33726.052	33894.971	227233.01	235287.21	217751.1	113790.96	227198.1	323560.83	68093.945	313092.68	127227.99	209849.92	114107.88	180455.78	139746.88	113541.13	314595.55	193294.08	214937.18	132337.93	153955.16	119141.12	102163.1	106670.99	93811.98	176728.9	109213.96	175870.79	108439.1	76883.944	176422.81	146859.19	247930.77	109384.11
sp|Q86YT6|MIB1_HUMAN	92539.834	276388.01	127004.87	97498.91	81510.73	103637.87	93717.01	84644.09	150529.05	175921.53	107253.169	83576.91	113480.018	123053.768	76041.91	85661.25	98330.21	280381.01	142963.3	213358.77	101065.144	157110.75	164833.2	130391.97	283603.82	92687.117	134847.04	158839.9	193494.83	45925.082	141805.38	175942	211773.76	143179.06	206407.13	199625.21	94594.14	222124.4	148433.01	83303.89	200022.05	171964.59	302485.31	218351.1	73596.1	114091.97	179024.17	156852.96	157154.96
